,timestamp,open,high,low,close,volume,turnover,RSI,EMA,month,prev_close,prev_volume,next_close,volatility,momentum,relative_change,cluster
592,2023-01-21,22667.13,23350.0,22426.09,22773.93,9038.153344,207127581.79803187,0.9174135945591587,0.056738596700806776,2023-01,0.12015081552116025,0.08889876974478896,22706.88,0.07516357024990096,401382.3849309173,189543.53118954645,0
591,2023-01-22,22773.93,23083.95,22301.76,22706.88,6607.703483,150537945.6802807,0.9054314697755294,0.062213667207067114,2023-01,0.12201480404820614,0.10823237788828606,22914.38,0.06276390412744792,364981.1818801357,186098.38504698878,0
590,2023-01-23,22706.88,23179.0,22354.67,22914.38,6295.663836,143882329.58840418,0.9076425815256097,0.06754698600072656,2023-01,0.1208445752959737,0.07907438085546913,22629.99,0.06645090617656006,339235.15777251,189617.60674240347,0
589,2023-01-24,22914.38,23166.88,22464.39,22629.99,5957.426384,136556050.6916572,0.8646976716156018,0.07185199274815718,2023-01,0.12446608858588026,0.0753308553265764,23050.0,0.05579062308059826,314951.85147231224,181815.51128520482,0
588,2023-01-25,22629.99,23799.84,22331.01,23050.0,6896.379635,157551114.00952983,0.8631574207747641,0.07651553330017441,2023-01,0.11950260827495723,0.0712730359162448,23004.5,0.12284086395189965,301245.0216355502,192881.8193185999,0
587,2023-01-26,23050.0,23278.79,22856.62,23004.5,4922.427157,113499529.71691744,0.8348394486411278,0.08065167121678912,2023-01,0.12683307476601102,0.08253761559177336,23070.7,0.03126427247767634,285231.7751295399,181375.19104827373,0
586,2023-01-27,23004.5,23499.65,22534.53,23070.7,5212.601539,119942646.15470845,0.8005635374575067,0.08451502402009942,2023-01,0.12603895980364593,0.05885619701160803,23023.66,0.07876920277111416,272976.5003615134,183043.19550860682,0
585,2023-01-28,23070.7,23185.1,22874.11,23023.66,2672.041517,61459914.63289803,0.7395638205255975,0.08792436465247983,2023-01,0.1271943534411969,0.06233740594544478,23746.27,0.021536676658494836,261856.5646352497,181010.65167401906,0
584,2023-01-29,23023.66,23957.85,22970.05,23746.27,5180.495966,121669107.1398626,0.7928213480410038,0.09233123821170525,2023-01,0.12637336074164407,0.0318584222923155,22825.57,0.08075356932246329,257184.65525518512,187904.66192622308,0
583,2023-01-30,23746.27,23795.54,22500.0,22825.57,6152.387285,142440927.9006993,0.633489429416045,0.09463371234013712,2023-01,0.13898512805932794,0.06195223683856771,23127.02,0.1076790085866729,241198.13966768226,164229.30520399674,0
582,2023-01-31,22825.57,23320.0,22718.52,23127.02,4291.96611,98637268.01068082,0.6605413746276901,0.09726849653532549,2023-01,0.12291608089780026,0.07361197302582762,23730.52,0.04695284242134741,237763.75245097312,188151.92377593115,0
581,2023-02-01,23127.02,23800.0,22765.88,23730.52,5584.611397,129735423.07586543,0.7537408035608736,0.10075663341678032,2023-02,0.12817731068691995,0.05129258435178174,23491.44,0.08480629677654197,235522.15311924514,185137.22667073336,0
580,2023-02-02,23730.52,24250.36,23371.96,23491.44,7024.089901,167411080.93671173,0.7008138933223829,0.10347509811678779,2023-02,0.13871024211081695,0.06680039138274965,23436.46,0.07118171302979916,227024.05653569175,169355.20356882125,0
579,2023-02-03,23491.44,23711.0,23213.0,23436.46,4919.044055,115452948.56541169,0.5710046461137677,0.1058340589932642,2023-02,0.1345375606778007,0.08406974987557057,23325.07,0.037898951295525674,221444.34777307947,174199.1258379224,0
578,2023-02-04,23436.46,23582.53,23257.25,23325.07,2082.076923,48710312.55915812,0.542228314657495,0.1077645354675551,2023-02,0.13357799055404618,0.058815610089960065,22932.42,0.022786967576430683,216443.76913300043,174616.61404894458,0
577,2023-02-05,23325.07,23426.32,22757.44,22932.42,3278.734785,75708967.40687612,0.4972713705056814,0.10879268593005254,2023-02,0.13163389240771994,0.024780643747136514,22761.7,0.052849945841142554,210789.08946193525,174212.64346630138,0
576,2023-02-06,22932.42,23160.2,22630.58,22761.7,3838.491101,87888995.5133163,0.4510925563597491,0.10941053378423915,2023-02,0.12478094207865092,0.03913689398269447,23243.02,0.04066551524410003,208038.38352852527,182412.27257854032,0
575,2023-02-07,22761.7,23348.22,22750.45,23243.02,4375.896777,100754695.02295952,0.541812171955356,0.11085025849262403,2023-02,0.12180135292755284,0.045852265183280845,22958.41,0.04662823925091071,209678.4388760635,190826.27277934994,0
574,2023-02-08,23243.02,23448.0,22680.11,22958.41,3919.233981,90323845.25266343,0.45874425131455154,0.11163208708301398,2023-02,0.1302018675140485,0.05229949676689382,21796.73,0.061512738268351685,205660.38822547707,176328.34487305136,0
573,2023-02-09,22958.41,23005.09,21700.0,21796.73,7373.291964,165004977.60055783,0.35303126137911545,0.110213813330992,2023-02,0.1252345475263843,0.046820933861964224,21631.49,0.10851457739467049,197766.67848999542,174046.26116336137,0
572,2023-02-10,21796.73,21934.41,21480.0,21631.49,4124.474714,89752355.49032155,0.33308681606491497,0.10862825705894102,2023-02,0.1049596580872581,0.088259111228048,21863.97,0.03408508277818345,199132.17755124148,206092.37334175274,0
571,2023-02-11,21631.49,21899.6,21607.94,21863.97,1343.038651,29151736.92647548,0.363141427816719,0.10761909813271625,2023-02,0.10207571179316577,0.049283197651008165,21780.45,0.019845415395814917,203159.6878273341,214192.65700140872,0
570,2023-02-12,21863.97,22084.19,21637.6,21780.45,1985.985647,43429406.01587741,0.2667694470133729,0.10655322465474903,2023-02,0.10613320292394879,0.01591443503084234,21774.06,0.03340087879090162,204408.11169579753,205217.05994686772,0
569,2023-02-13,21780.45,21888.6,21360.0,21774.06,3767.184413,81550914.79884537,0.33805831614817283,0.10557717051231835,2023-02,0.10467552200841629,0.023627841055977605,22199.85,0.04057627124575888,206237.33632157708,208013.82125161303,0
568,2023-02-14,21774.06,22311.67,21533.86,22199.85,4427.940576,97089210.69566996,0.3569132517097753,0.10547318460051419,2023-02,0.10456399685216328,0.044996802073143466,24325.3,0.062380679899276856,210477.61676011034,212307.73597331048,0
567,2023-02-15,22199.85,24373.65,22051.01,24325.3,8840.632638,205418555.70764145,0.5236874870076562,0.10926825127389983,2023-02,0.11199534212305151,0.05292386386911997,23511.17,0.19754421515153156,222619.01740125238,217198.2114928611,0
566,2023-02-16,24325.3,25251.19,23509.09,23511.17,10206.221583,250914442.96881264,0.47145590619168376,0.11121218766280938,2023-02,0.1490909827111574,0.10586273091391964,24573.61,0.14675038103687538,211407.21428029874,157695.79408143382,0
565,2023-02-17,23511.17,25022.54,23349.3,24573.61,8469.7561,204335781.48122624,0.5511255554377332,0.11491504034218286,2023-02,0.13488190986917348,0.12224563971006108,24633.23,0.14072553620769043,213840.5469970431,182185.1065270708,0
564,2023-02-18,24573.61,24868.26,24438.03,24633.23,2440.862726,60095330.55624556,0.5640001124955512,0.1183743330826042,2023-02,0.1534247560365391,0.10141334186538523,24272.0,0.031969475052802954,208095.04040438725,160554.77102650524,0
563,2023-02-19,24633.23,25183.29,24200.0,24272.0,4032.604591,99539522.30973244,0.5666695557612998,0.12084319058923804,2023-02,0.15446530843337875,0.029084980794841127,24841.01,0.08035897085921008,200854.33890365186,157134.6069927415,0
562,2023-02-20,24272.0,25116.51,23839.62,24841.01,4776.406495,117857712.13699204,0.6125034765035922,0.12411809350965375,2023-02,0.14816073375524402,0.04818103594143216,24448.43,0.10604724332288676,200139.11895910965,167661.57408684553,0
561,2023-02-21,24841.01,25285.6,24153.84,24448.43,4835.522539,119409236.2557986,0.5534867034593299,0.12636275789038426,2023-02,0.1580917085845922,0.05710439373533137,24184.01,0.09334922226480283,193477.12922228436,154646.13626596084,0
560,2023-02-22,24448.43,24470.29,23579.98,24184.01,4944.258348,118541947.238928,0.5551103034038599,0.12790980890111603,2023-02,0.15123997997084992,0.05781360624088565,23936.0,0.07222376795160565,189069.80080696603,159903.8743901,0
559,2023-02-23,24184.01,24593.16,23610.0,23936.0,4259.021337,102508758.35819426,0.6386590754098874,0.12885571293424952,2023-02,0.14662503758956263,0.05911810482242745,23936.0,0.0803475966241273,185757.15891231527,163245.33496089798,0
660,2023-02-23,24184.01,24593.16,23610.0,23936.0,4259.021337,102508758.35819426,0.6562224301204211,0.12971153086898946,2023-02,0.14229650018700973,0.0508973474004687,23188.41,0.0803475966241273,184531.55342561417,168211.14835602205,0
659,2023-02-24,23936.0,24125.49,22842.11,23188.41,4529.800321,106236730.76055452,0.5692449271737564,0.12911790188618966,2023-02,0.14229650018700973,0.0508973474004687,23160.28,0.10661508013586123,179589.97585429566,162957.4000275846,0
658,2023-02-25,23188.41,23216.27,22750.0,23160.28,1860.562919,42813603.1630666,0.5742102175138907,0.12852933671299732,2023-02,0.1292487550284494,0.05414587062191572,23556.01,0.03512276299418897,180193.50338965261,179190.5132559854,0
657,2023-02-26,23160.28,23685.38,23066.0,23556.01,2455.628786,57229817.80988305,0.5976269206823257,0.12872093226039732,2023-02,0.12875779999787074,0.022123150262081896,23489.79,0.04851898709811803,182999.616809915,182947.21750907163,0
656,2023-02-27,23556.01,23888.0,23114.95,23489.79,4125.419734,96761896.47697534,0.5670029237248848,0.12877311123328378,2023-02,0.13566450580131523,0.029262128548668588,23139.62,0.06196420790701848,182411.22701722404,173145.17306314086,0
655,2023-02-28,23489.79,23593.63,23028.7,23139.62,2638.878832,61619347.1514453,0.3509174095929134,0.1281795795897912,2023-02,0.13450876310224247,0.049294535013197,23640.0,0.04375493248079099,180524.01087968104,172029.5760481283,0
654,2023-03-01,23139.62,24000.0,23025.61,23640.0,3782.424477,89351037.4708446,0.4835506089586893,0.12855817027123695,2023-03,0.12839721944572874,0.03146057106059645,23463.99,0.07958027322662574,183884.6289734322,184115.1366426024,0
653,2023-03-02,23640.0,23792.38,23200.49,23463.99,2078.435297,48655710.15840086,0.32643306249014914,0.1285786415367834,2023-03,0.13713038966261287,0.045179636431515756,22352.0,0.04611377384870892,182486.4622997747,171106.14888019607,0
652,2023-03-03,23463.99,23471.83,21971.09,22352.0,6067.476034,135929694.02178535,0.23455795712898056,0.12656244346098283,2023-03,0.13405847373896734,0.02473695532475575,22347.46,0.1256328011941201,176607.47395768526,166732.21257948093,0
651,2023-03-04,22352.0,22404.71,22164.0,22347.46,1330.933178,29710099.29206042,0.25676140417090154,0.12472995695593148,2023-03,0.11465082765104812,0.07259329658882756,22425.8,0.015387590184560311,179165.7418589394,194916.56368315849,0
650,2023-03-05,22347.46,22652.14,22198.06,22425.8,1523.83034,34184764.49117028,0.1723761680649986,0.12321533953499925,2023-03,0.11457159068557254,0.01576920621889326,22410.95,0.034056209719896466,182003.93611130264,195735.13201849326,0
649,2023-03-06,22425.8,22596.96,22266.86,22410.95,2122.949922,47603415.80066771,0.19511942843086041,0.12181779885697586,2023-03,0.11593886466692815,0.018083384745053277,22199.99,0.02320868921565042,183970.0634265548,193298.71933382904,0
648,2023-03-07,22410.95,22552.81,21935.3,22199.99,3734.621784,83174822.80744629,0.19869117614304285,0.1201673426082065,2023-03,0.11567968648690352,0.02527099526711149,21706.57,0.04835537310115942,184741.28952853548,191908.14735504004,0
647,2023-03-08,22199.99,22281.52,21580.01,21706.57,3945.598885,86780908.97248562,0.18304817653532382,0.11777121257756745,2023-03,0.11199778555370504,0.04460614968611086,20365.8,0.05570487884689801,184310.33996946356,193811.49274425424,0
646,2023-03-09,21706.57,21834.0,20049.05,20365.8,7793.09165,164218612.00308278,0.1221465471134448,0.11314994398471118,2023-03,0.10338608874644856,0.04713723242254684,20150.39,0.15049950390836248,179988.48371332668,196986.81767387045,0
645,2023-03-10,20365.8,20365.81,19555.0,20150.39,11758.18701,234709746.4067538,0.14240020702727088,0.10857463891570263,2023-03,0.0799855279093013,0.09329542906993477,20457.85,0.06526798572796019,185589.20965885752,251924.44859926795,0
644,2023-03-11,20150.39,20679.56,19771.66,20457.85,9611.016884,194355241.6437579,0.19401767061118755,0.10499766760381779,2023-03,0.07622596078747584,0.14086449872938747,21994.24,0.07376278945240974,194839.99472754513,268383.28520485485,0
643,2023-03-12,20457.85,22109.37,20273.23,21994.24,7621.007453,159660117.93840596,0.33881100745633363,0.10457264719416587,2023-03,0.0815920835639321,0.11510499586225093,24104.02,0.15497832770746187,210323.98067264253,269562.40663572156,0
642,2023-03-13,21994.24,24482.93,21815.25,24104.02,14317.305025,332915357.0643234,0.5088937202174465,0.10804858111221805,2023-03,0.10840681514696632,0.09123094274333504,24674.98,0.2277331849433128,223084.02112550498,222346.82903014316,0
641,2023-03-14,24104.02,26393.33,23982.43,24674.98,17653.497335,441258920.31789297,0.5649935623561841,0.11223821651556204,2023-03,0.14522896603264884,0.17156612178500433,24276.58,0.20526644583151818,219843.72638674517,169902.9845429515,0
640,2023-03-15,24674.98,25177.13,23890.95,24276.58,14952.24118,366861013.1030308,0.5097538853869269,0.1152998465618269,2023-03,0.15519397436038407,0.2115902700041585,24997.48,0.10686006366071911,210550.71124605305,156426.33617753792,0
639,2023-03-16,24276.58,25167.46,24123.19,24997.48,10427.313945,257547784.07725796,0.5602585983779156,0.1193889958702451,2023-03,0.14824066884376347,0.17918342211306001,27387.69,0.08569436205415218,209377.42568981714,168626.67953607792,0
638,2023-03-17,24997.48,27755.5,24893.14,27387.69,16172.018179,427627551.56535786,0.7302622293480019,0.1274623094944533,2023-03,0.1608225914013232,0.1248980747751161,26902.45,0.24476653945022225,214867.92955750038,170296.5294786517,0
637,2023-03-18,27387.69,27720.95,26559.81,26902.45,9358.067824,255401665.044086,0.6949866903737006,0.13387884378246168,2023-03,0.2025391084165889,0.1938170315893348,27964.68,0.09591979939349102,200945.23795611432,132824.95252994885,0
636,2023-03-19,26902.45,28385.81,26826.9,27964.68,10115.582332,279700204.8058072,0.7209023367185666,0.14162794839818327,2023-03,0.19407017777179725,0.11207037743243513,27720.49,0.13072233392304392,197450.7057987597,144094.70971220027,0
635,2023-03-20,27964.68,28467.0,27135.83,27720.49,11856.865778,330371835.79373693,0.7059395112878959,0.14819222410175986,2023-03,0.21260935879318266,0.12115824471618641,28104.57,0.11079642394049012,187056.65547431857,130381.26613046377,0
634,2023-03-21,27720.49,28435.18,27308.76,28104.57,7782.731577,217583022.18877453,0.7286927300733964,0.1548341204111458,2023-03,0.20834749214131626,0.14204834344501643,27247.89,0.09288200368525261,181513.06114731854,134891.76838013224,0
633,2023-03-22,28104.57,28868.0,26602.9,27247.89,16540.362092,462758670.1693452,0.7057754680682562,0.1592759017989407,2023-03,0.2150508696082431,0.0931711397428266,28293.9,0.19250980371570023,171072.52519903434,126703.39347507556,0
632,2023-03-23,27247.89,28755.8,27115.91,28293.9,11911.119418,332892108.1627185,0.8154755677543921,0.16520864585746936,2023-03,0.20009916837837716,0.19823603685031604,27453.55,0.13780760743839995,171260.6180173163,141398.38825981377,0
631,2023-03-24,28293.9,28368.08,27000.0,27453.55,9993.017946,278381808.46092576,0.7728674756534052,0.16903869394381332,2023-03,0.21835526050548654,0.14269922190974998,27459.9,0.11402583176281438,162408.8563440467,125727.82346157254,0
630,2023-03-25,27453.55,27787.18,27158.45,27459.9,3316.390471,91153510.41700916,0.767288036493015,0.17251559477799933,2023-03,0.20368856800826723,0.11968784532195796,27970.73,0.04933705708291143,159172.4360904393,134812.16241020197,0
629,2023-03-26,27459.9,28200.75,27417.73,27970.73,3628.632175,100852769.16123535,0.7461163906770506,0.17659607911486647,2023-03,0.20379939504147643,0.03958864754415446,27123.67,0.06283652424374493,158387.1711315148,137245.38384872297,0
628,2023-03-27,27970.73,28022.49,26505.0,27123.67,7298.921914,199238442.31697717,0.6264324340663162,0.1787379952069426,2023-03,0.2127149499035631,0.043334597141735445,27262.0,0.12709832763746678,151750.00273781325,127510.81810350821,0
627,2023-03-28,27123.67,27510.99,26632.75,27262.0,6727.398097,181866569.8787916,0.6098402705641475,0.1809290355733883,2023-03,0.19793114726574002,0.08736689710257814,28349.07,0.07116771397123586,150676.86059657633,137733.76472299916,0
626,2023-03-29,27262.0,28641.86,27242.79,28349.07,9773.376897,275200633.7415063,0.6759426364607354,0.18490052650090066,2023-03,0.2003454312820908,0.08051035172483739,28028.47,0.11673727441829561,153319.65590338875,141499.95571724756,0
625,2023-03-30,28349.07,29180.0,27685.04,28028.47,10551.501819,299412329.04509914,0.6292395757269211,0.18790714620333565,2023-03,0.21931814671369926,0.11705282159330892,28466.64,0.12512708520352023,149160.2776113911,127797.22563697262,0
624,2023-03-31,28028.47,28652.11,27509.29,28466.64,7412.270937,209045266.42737088,0.5399725094994149,0.19142918479385534,2023-03,0.21372269051734244,0.12638795108143655,28455.06,0.09431690718799186,148704.85188279895,133193.2805468757,0
623,2023-04-01,28466.64,28820.0,28230.0,28455.06,2370.593503,67500111.11870965,0.576901117323011,0.19459460204954543,2023-04,0.2213701048702984,0.08872674020378364,28170.11,0.04594840996942985,146226.38606467153,128539.66278132692,0
622,2023-04-02,28455.06,28525.57,27855.8,28170.11,3105.016214,87489249.2703735,0.48556380885222317,0.19693714938394763,2023-04,0.2211679982491075,0.02824196410537553,27805.45,0.052927815604400935,143040.11788009942,127368.73804081386,0
621,2023-04-03,28170.11,28520.0,27217.0,27805.45,8365.915454,234387966.34367904,0.4762254725441655,0.1983893419746791,2023-04,0.21619474421557067,0.03705280014515318,28165.08,0.10833171469218722,140154.96666250788,128611.97854805765,0
620,2023-04-04,27805.45,28446.03,27666.74,28165.08,5750.781633,161600070.1866119,0.4743997887263274,0.2003612816109009,2023-04,0.2098303054864269,0.10016757033290521,28171.82,0.06251017119098745,140570.47056334084,134226.89398656186,0
619,2023-04-05,28165.08,28779.7,27809.96,28171.82,6012.467133,170403348.88086453,0.5491245093357555,0.20215775032663857,2023-04,0.21610695524280815,0.06879392818677034,28035.31,0.07917342558712968,139354.62675426036,130359.54285410387,0
618,2023-04-06,28171.82,28182.16,27700.0,28035.31,3351.897281,93771500.94132572,0.443862302583077,0.20353334073724255,2023-04,0.21622458897569474,0.07193335729204381,27903.08,0.0365130444977578,137742.08375448434,129657.28786082873,0
617,2023-04-07,28035.31,28103.69,27770.46,27903.08,1748.63307,48815389.49228523,0.521845364100536,0.20453596803634116,2023-04,0.21384206955783863,0.04001462113745411,27943.39,0.02348254579879529,136420.3847954717,130483.52092563084,0
616,2023-04-08,27903.08,28152.05,27862.78,27943.39,1052.201573,29468761.72301289,0.5253690187464916,0.20551686627355897,2023-04,0.2115342493056731,0.02078033292715328,28320.0,0.019636304458525503,135965.4075590038,132097.6558522776,0
615,2023-04-09,27943.39,28526.16,27800.52,28320.0,2004.141351,56321981.39878352,0.511135241556821,0.20709346674282397,2023-04,0.21223778280310018,0.01242527576307288,29639.2,0.05781611186647721,136748.84752256228,133434.24242464112,0
614,2023-04-10,28320.0,29783.39,28163.59,29639.2,6280.126642,181738038.43879429,0.7393383566396101,0.21093378741506058,2023-04,0.2188107857915904,0.023845654215531073,30201.23,0.13604985064754413,140513.2360700995,135454.84552778993,0
613,2023-04-11,29639.2,30558.0,29594.01,30201.23,6080.401,183014828.81350324,0.7602076617509672,0.21543676595501832,2023-04,0.24183488377734835,0.0751444563130358,29883.65,0.07867033442001067,140185.0535091109,124882.67901384135,0
612,2023-04-12,30201.23,30483.05,29650.0,29883.65,4722.994727,141924286.68750384,0.6464122783779849,0.21892978139911928,2023-04,0.2516440361355469,0.07274835682122512,30374.7,0.06721385486826033,136497.78883092979,118752.65877498209,0
611,2023-04-13,29883.65,30580.56,29854.58,30374.7,3436.316231,104008848.0356306,0.730303923883594,0.22298865217012126,2023-04,0.24610128822899985,0.05646361517089691,30459.0,0.05784585986592426,136215.34869933518,123422.57172765394,0
711,2023-04-14,30374.7,31019.6,29979.39,30459.0,5784.024824,176772391.46748275,0.708460360240842,0.22681521599002102,2023-04,0.25467162124590886,0.041027391461628065,30459.0,0.08533913594310803,134288.9323003977,119600.07628399253,0
610,2023-04-14,30374.7,31019.6,29979.39,30459.0,5784.024824,176772391.46748275,0.7104683370492473,0.2302773451604065,2023-04,0.2561429155607962,0.06919274524532944,30293.71,0.08533913594310803,132269.9360696463,118913.08330897395,0
710,2023-04-15,30459.0,30600.0,30207.0,30293.71,1426.512507,43313883.80681746,0.7318425509240387,0.2331073000424208,2023-04,0.2561429155607962,0.06919274524532944,30309.89,0.02871206911335242,129955.07599799387,118267.77949630313,0
709,2023-04-16,30293.71,30549.04,30122.74,30309.89,1923.533,58327345.96402101,0.8057006379081836,0.23569734158160988,2023-04,0.25325809661289905,0.016915867105052815,29430.0,0.03162562317684159,128595.65618886602,119678.845996506,0
708,2023-04-17,30309.89,30315.82,29238.51,29430.0,4120.957998,122221837.35332537,0.6199753535875395,0.23643068946345808,2023-04,0.2535404873841313,0.022878599475174812,30380.3,0.0885851676474761,124475.22627496757,116075.1356248855,0
707,2023-04-18,29430.0,30480.0,29101.0,30380.3,5081.880679,152659505.17141145,0.6867696081341873,0.23883305396746463,2023-04,0.23818370025807872,0.04924100776824668,28800.0,0.11498126750976025,127202.07970494988,127548.86998305128,0
706,2023-04-19,30380.3,30411.85,28575.0,28800.0,7726.23048,226406805.4159566,0.529260706500205,0.2381149883506763,2023-04,0.2547693584720461,0.060769153701623946,28240.0,0.15504044852983648,120948.96707047148,113042.42159797055,0
705,2023-04-20,28800.0,29084.69,28004.85,28240.0,6669.074372,190716322.9431655,0.4944878539166032,0.2364406217365596,2023-04,0.2271882623176394,0.09249329863813538,27260.0,0.08880652776100836,119437.02123589744,124301.19638951561,0
704,2023-04-21,28240.0,28367.55,27132.84,27260.0,7324.643024,204078116.47286487,0.4254813980682789,0.23313251426137876,2023-04,0.2174145397039156,0.07981064463448288,27814.31,0.10235674150913371,116928.20692064938,125381.59877708193,0
703,2023-04-22,27260.0,27876.71,27142.23,27814.31,4382.630394,120508947.20326018,0.43770170479573756,0.23115374127588323,2023-04,0.20031052512989894,0.08767547209566695,27589.68,0.058589559852100195,120327.18437839375,138854.95867697295,0
702,2023-04-23,27814.31,27815.45,27325.72,27589.68,3136.779501,86422078.75807321,0.3202776307811932,0.22895239480664015,2023-04,0.20998493974063692,0.05238027966542493,27510.0,0.03717537495603446,120503.00269147933,131387.85119131597,0
701,2023-04-24,27589.68,27993.93,26963.11,27510.0,5306.634471,145624123.4141002,0.2596927680932636,0.22681490188978243,2023-04,0.2060644552572069,0.03743386286237272,28296.63,0.08451756619367373,121287.32704902302,133500.91795893369,0
700,2023-04-25,27510.0,28386.91,27195.0,28296.63,6344.582444,175228025.6404814,0.3538158709863828,0.22632035558034352,2023-04,0.20467379415388276,0.06346551477675183,28417.26,0.09861199334344792,125028.09836563385,138251.3352194534,0
699,2023-04-26,28296.63,30030.0,27218.41,28417.26,15804.986006,455257101.4535349,0.31914693718711107,0.2260936377362736,2023-04,0.21840290740322843,0.07591772965375411,29475.17,0.24032446317985137,125687.01265052511,130112.92722686775,0
698,2023-04-27,28417.26,29893.44,28385.39,29475.17,9991.089901,291709112.9819438,0.40336175896771287,0.22782427616162798,2023-04,0.22050827197268108,0.18941376321379252,29313.53,0.1262723831822312,129375.77448863743,133668.22581322346,0
697,2023-04-28,29475.17,29593.74,28891.27,29313.53,6725.764806,197041028.64552408,0.39398268911898104,0.22909432295038684,2023-04,0.23897205570533203,0.11966471465331457,29227.24,0.0557888731982778,127952.9781801935,122664.09535384955,0
696,2023-04-29,29313.53,29437.51,29025.92,29227.24,2650.509175,77627715.41221216,0.3985194937133206,0.23008551942946848,2023-04,0.2361509404851851,0.08049075720659782,29233.2,0.0303385847301772,127026.72461506192,123764.07982543297,0
695,2023-04-30,29227.24,29968.49,29095.46,29233.2,4428.168909,130510301.70475772,0.3977445063740451,0.2309932218539928,2023-04,0.23464491454886688,0.031600099759429644,28071.98,0.0707118696267681,126553.36278765726,124583.84368265279,0
694,2023-05-01,29233.2,29331.49,27663.93,28071.98,7958.1908,225707793.80395287,0.38198807202398366,0.22968967566006532,2023-05,0.23474893488239862,0.05292660316979156,28664.0,0.14022856962869285,122215.98654642967,119581.99199126558,0
693,2023-05-02,28071.98,28886.28,27876.74,28664.0,5722.630429,162282812.2148152,0.353811701122107,0.2295935551290041,2023-05,0.21448207385827656,0.09527611610366765,29026.18,0.08265569140475307,124845.71002151721,133641.8704010962,0
692,2023-05-03,28664.0,29261.48,28111.93,29026.18,8008.970002,228825931.70600677,0.4878819697254685,0.23016930602689073,2023-05,0.22481464396859224,0.06845619946589705,28831.85,0.09490574258881111,126106.95288494664,129110.60717828998,0
691,2023-05-04,29026.18,29379.11,28666.65,28831.85,5570.07762,161343905.12091357,0.5197848923852143,0.23033463840289953,2023-05,0.2311357990690181,0.09588531189289311,29506.94,0.05666293941732439,125172.74807330348,124738.87204115746,0
690,2023-05-05,28831.85,29679.09,28795.41,29506.94,6847.421142,200555232.8355332,0.6690293719184552,0.23171950476014663,2023-05,0.2277441427912949,0.06662603031756509,28846.07,0.07164368196238834,127338.04308376067,129560.7952600441,0
689,2023-05-06,29506.94,29827.37,28356.0,28846.07,6017.979226,174767901.66642132,0.5597176809244213,0.23176321892261093,2023-05,0.2395265399328999,0.08195026276605498,28434.04,0.12306309900659197,124462.53711385117,120428.53573362197,0
688,2023-05-07,28846.07,29138.0,28390.77,28434.04,4414.93089,127374268.89326791,0.5412219399942968,0.23104883719114305,2023-05,0.22799232553337917,0.07199948562240668,27668.48,0.059705109831364095,123064.06427676573,124713.89965058987,0
687,2023-05-08,28434.04,28695.28,27269.53,27668.48,9280.253573,258700983.3820332,0.48192224408202167,0.22900166985510523,2023-05,0.2208011345895709,0.05276778725471501,27631.21,0.11907161743372785,120821.17574005685,125308.50101968754,0
686,2023-05-09,27668.48,27815.89,27351.49,27631.21,4995.956625,137863525.28586373,0.41299490095065683,0.22708127417754592,2023-05,0.2074397576535666,0.11113684338337833,27594.7,0.034959148997230044,121678.82630921932,133200.129390757,0
685,2023-05-10,27631.21,28319.18,26765.0,27594.7,9882.756023,273801717.74498427,0.39862208070585603,0.2252769673154515,2023-05,0.2067892815074711,0.05973832671285045,26971.09,0.13030848675426604,122491.32723982658,133442.5701833174,0
684,2023-05-11,27594.7,27626.29,26700.0,26971.09,7450.505823,202537736.3893047,0.23675840961375258,0.22250341740260476,2023-05,0.20615206969920852,0.11836503801979709,26791.53,0.07537180624603032,121215.52024426057,130830.04156728993,0
683,2023-05-12,26971.09,27087.99,25811.56,26791.53,8996.018382,237877209.95773935,0.23581668962902527,0.21966545614872063,2023-05,0.19526815691502225,0.08918544240144156,26770.21,0.10600699602951731,121964.14859332851,137202.783879925,0
682,2023-05-13,26791.53,27042.18,26690.32,26770.21,3629.552942,97364351.1192848,0.23925899724778474,0.2170587655754425,2023-05,0.19213428257123605,0.10772688665528923,26915.95,0.025112561180260975,123330.62371503284,139329.7307875919,0
681,2023-05-14,26770.21,27199.0,26576.08,26915.95,3074.98561,82649570.4222878,0.2575564248907022,0.21496700635100935,2023-05,0.1917621829888707,0.04334564354178044,27158.95,0.04882871626883106,125208.67964753731,140360.09508391505,0
680,2023-05-15,26915.95,27656.91,26734.01,27158.95,6216.462988,169750826.37332356,0.3706718021216153,0.21351910377712818,2023-05,0.1943057942990924,0.03669252434750088,27029.06,0.0750752011927202,127195.81527114588,139773.26714405944,0
679,2023-05-16,27158.95,27295.58,26850.01,27029.06,4060.450823,109876697.82290868,0.2739851284495246,0.21197142391833318,2023-05,0.1985468917904047,0.074380686336038,27400.82,0.03331163479256079,127511.75384371415,136133.3899985759,0
678,2023-05-17,27029.06,27512.5,26535.0,27400.82,5253.655175,141809080.75404048,0.2755474742132088,0.21125138872138766,2023-05,0.19627991173630366,0.0485151059270179,26821.21,0.07985237992745016,129706.17099586985,139599.7352846796,0
677,2023-05-18,27400.82,27480.0,26362.93,26821.21,6860.195939,185631267.4525887,0.24846223130035774,0.20953935772121018,2023-05,0.20276826730572856,0.06282992455933703,26885.02,0.0920639337004589,127999.82185841823,132274.18465480447,0
